"","x","y","kmeans_cluster"
"1",4.76124865310281,5.65744698499305,"1"
"2",3.51752692422359,3.9367143517046,"2"
"3",3.90623219199958,3.71132324937088,"2"
"4",3.47482227731632,2.28577325889831,"2"
"5",4.29044293373061,3.34790810544291,"2"
"6",3.17826188788805,4.13703493105739,"2"
"7",4.59730243739683,5.28441610842081,"1"
"8",4.93150743096147,3.99042489432105,"1"
"9",4.13704471735493,3.36743542468441,"2"
"10",3.33409607299389,2.82610490683443,"2"
"11",3.33311185973622,2.49230800920964,"2"
"12",2.62919588486793,2.64350327234647,"2"
"13",4.98000356338998,4.27721813390558,"1"
"14",2.69816541683558,4.3888070820335,"2"
"15",3.72764712988445,3.71822618825436,"2"
"16",3.1253262672945,3.25354179586714,"2"
"17",3.41832523544776,3.72293853969643,"2"
"18",4.41759005521795,4.58309182009415,"1"
"19",4.92001460953422,4.46487138105788,"1"
"20",6.77301839876885,6.15016876027818,"1"
