"","x","y","kmeans_cluster"
"1",5.06776672449266,5.14903209896618,"2"
"2",3.54477358275994,4.57009678879055,"2"
"3",6.37184092878553,5.74406047841969,"2"
"4",3.55463892274499,2.06582450582571,"1"
"5",3.74550407358678,4.30242416119745,"2"
"6",3.97461830250461,4.33954028478687,"2"
"7",3.35703670068461,3.88442993002732,"1"
"8",5.48158079027692,4.42802872638933,"2"
"9",4.44147140065932,4.93607033825156,"2"
"10",5.4254747212727,5.04314182086718,"2"
"11",3.21821129922279,4.90259159391439,"2"
"12",3.58783125007685,3.50914816686087,"1"
"13",3.2405418707664,2.31041708814644,"1"
"14",3.7682462073115,2.68983222510016,"1"
"15",5.19502458971085,5.58812058733536,"2"
"16",4.07806572034861,6.11238212750331,"2"
"17",4.5840736989348,5.50917363682415,"2"
"18",3.15904114260001,3.76331782028239,"1"
"19",4.38211889064627,2.71720042226189,"1"
"20",3.17398057958222,4.50264312757514,"1"
"21",5.23504068933274,4.8947990012762,"2"
"22",4.61125942308913,3.96959404117828,"2"
"23",3.1996328141981,3.21758676034177,"1"
"24",3.2862494835576,2.76040612048443,"1"
"25",4.27174972414468,3.88054061180655,"2"
"26",4.62995916889169,5.21747129861155,"2"
"27",3.01352344184432,2.5944497222361,"1"
"28",3.86655698006448,4.25029886638679,"2"
"29",4.42248148085182,3.70352292845199,"2"
"30",4.30106105237051,5.23184966681743,"2"
"31",4.6649050791579,5.16047019328888,"2"
"32",3.91840816710112,3.1553379010098,"1"
"33",3.94844433280113,3.75250005887435,"1"
"34",2.47446070158054,3.80803081733569,"1"
"35",4.09988955856812,3.92387580205696,"2"
"36",4.7897063895368,3.79574043135695,"2"
"37",3.7950014781429,2.48648730693279,"1"
"38",5.98417875118762,4.42245296155323,"2"
"39",3.13036771321339,4.62766607231619,"1"
"40",5.11279054480156,5.73980324522818,"2"
"41",2.99430988372354,4.71778106459876,"1"
"42",2.76297325661994,2.45511528138817,"1"
"43",5.19991536776698,3.45080659166004,"2"
"44",3.55814008347402,3.63315334650973,"1"
"45",3.15767413270529,4.8744665831052,"2"
"46",2.91230023339643,4.00918416413049,"1"
"47",4.28899272987544,4.70005545421613,"2"
"48",2.94716715558746,2.3820199912329,"1"
"49",2.59051836907848,2.30177706898899,"1"
"50",2.60593923359206,3.13749708407405,"1"
"51",4.52535268432188,3.84759106526353,"2"
"52",6.31664429996764,5.02011731042952,"2"
"53",3.3303505627121,3.1227553195332,"1"
"54",3.23054547937568,3.67951048977298,"1"
"55",3.69903550662655,4.96497791965433,"2"
"56",4.46867047452744,4.7321474825829,"2"
"57",2.16478211326434,2.52836327411891,"1"
"58",4.10928763002295,4.92684902572813,"2"
"59",4.53189486012278,3.53189087552949,"2"
"60",2.36227734403078,3.68122819793827,"1"
"61",4.36050371755834,4.75157258800723,"2"
"62",2.73713583733278,1.20157933863406,"1"
"63",4.91321422231185,4.40548602303159,"2"
"64",5.33656948443815,4.17463818712625,"2"
"65",4.82011454673176,3.40319534852516,"2"
"66",4.18051632522027,5.30972629436882,"2"
"67",3.76442216988004,4.20557695085976,"2"
"68",2.49739775301073,1.61257508214321,"1"
"69",3.45641309163512,4.97748867335216,"2"
"70",3.33540963512671,3.14653848155768,"1"
"71",3.41558697749725,2.27061272456203,"1"
"72",2.86634326921459,2.80040136261701,"1"
"73",4.79188892580027,3.92395152053021,"2"
"74",4.71257494763992,6.0329019368828,"2"
"75",4.65370750623942,2.49893607327575,"1"
"76",4.41347174047378,3.9110229709499,"2"
"77",7.41353572218325,5.68347934435851,"2"
"78",3.76386622650157,5.47799049278288,"2"
"79",2.2210535072588,3.41435746968896,"1"
"80",4.60562503733452,4.3592796116739,"2"
"81",3.01641658856813,4.53934159041735,"1"
"82",3.52025276108774,4.60834697959536,"2"
"83",3.57114287786014,3.14782060220053,"1"
"84",2.82049284791849,4.18226209591136,"1"
"85",3.60523818082613,3.6483578424582,"1"
"86",4.39255455694991,3.96256785373677,"2"
"87",4.4181046622943,6.1036263871766,"2"
"88",2.06936515805237,4.28831621767037,"1"
"89",5.76929542269994,4.69116177471666,"2"
"90",4.24171232743418,4.27614049782833,"2"
"91",3.37917194744399,4.28673581023005,"1"
"92",4.4112925357495,5.11525670600941,"2"
"93",4.41668581348923,2.62791558829084,"1"
"94",2.19617636604119,4.64333919399136,"1"
"95",4.90970573983746,3.07093160150181,"2"
"96",4.39580488928633,4.51033455167995,"2"
"97",3.29311922900697,3.85951936266918,"1"
"98",4.25736142996759,2.78037985402351,"1"
"99",3.3878207572835,2.57287142881995,"1"
"100",2.66024768193949,3.48842901139705,"1"
"101",4.22745199362421,4.27404803382636,"2"
"102",2.11353387581717,2.40209420898697,"1"
"103",4.34995860692694,4.72330031359877,"2"
"104",2.01756693246327,4.12457010941674,"1"
"105",3.89704711994833,3.92104370418447,"1"
"106",3.450065726679,4.18920562776627,"1"
"107",4.43628966970107,3.77052783230182,"2"
"108",4.2746541946432,3.94403935508758,"2"
"109",4.00054525472646,3.71596717756146,"1"
"110",2.43309204533437,4.22814236827656,"1"
"111",3.6371421733616,4.55804537488517,"2"
"112",4.49170112922448,3.23083590339545,"1"
"113",4.44605145157508,5.36371078519243,"2"
"114",4.11760721107896,4.89332817202871,"2"
"115",3.61759540806526,3.47301767802349,"1"
"116",3.70458889512625,4.52150680728373,"2"
"117",4.17264875497591,4.44050159553585,"2"
"118",4.76012019510638,5.07458462849025,"2"
"119",4.72633340454065,3.72861407465818,"2"
"120",2.82899385879817,4.34973879691809,"1"
"121",4.15445978595284,5.6053468250193,"2"
"122",3.63041036036856,3.2757565705278,"1"
"123",3.09574452321172,4.45341234635405,"1"
"124",3.80824186631331,5.38351029097069,"2"
"125",5.19449744801464,3.65241132091819,"2"
"126",2.31715421930899,4.25129135453019,"1"
"127",5.00489033623028,3.99821229543356,"2"
"128",3.47194979437453,4.67745504133616,"2"
"129",3.4700098916108,5.142517625435,"2"
"130",3.97008623532431,4.80438728848763,"2"
"131",2.84921452867729,4.51789850306408,"1"
"132",5.36511146478934,5.02881865272605,"2"
"133",3.82278096942337,3.41161715311572,"1"
"134",6.1038997961861,5.13393198712041,"2"
"135",3.24953708419918,3.90942971697915,"1"
"136",4.02165449292107,3.09651625835576,"1"
"137",2.75316545700347,2.731578667479,"1"
"138",3.63124931295071,4.0761091728242,"1"
"139",4.84917264126294,5.63296168810888,"2"
"140",3.99267969475677,2.96003655932419,"1"
"141",4.72551868275388,5.27604221458031,"2"
"142",4.79118495679879,4.38203667299597,"2"
"143",3.1222052663146,3.58868176423813,"1"
"144",3.54710009844211,3.33343880067284,"1"
"145",4.05187887457268,4.23235069319048,"2"
"146",3.11501231379302,3.79308057348174,"1"
"147",2.34350134891543,4.9226742316483,"1"
"148",2.65754032466133,4.59811233093992,"1"
"149",3.9769443129439,4.46911405202372,"2"
"150",1.78470657505411,3.29879004514704,"1"
"151",4.48506881710628,5.47280856570806,"2"
"152",4.95776218935472,4.94652868094243,"2"
"153",2.63221762362592,4.11692030651227,"1"
"154",3.60430847142154,2.02231922176442,"1"
"155",6.52602368052251,5.0293035152883,"2"
"156",2.8765689273082,3.85222724153153,"1"
"157",3.59836033240123,4.20677251985792,"1"
"158",4.98004778290984,5.57554572839898,"2"
"159",5.22295874046632,4.39534384474173,"2"
"160",3.58702473210482,3.91141787367074,"1"
"161",2.85365207728128,3.48254089590618,"1"
"162",6.18289140881064,5.44943348570535,"2"
"163",4.62992643378901,3.88573091456216,"2"
"164",2.87354852145398,1.58640163836701,"1"
"165",4.65186694929668,3.59009314397293,"2"
"166",4.76388191513906,6.59949935644128,"2"
"167",3.22852445553524,3.31557311883407,"1"
"168",4.62292793151221,3.92351552154324,"2"
"169",4.34110955760771,4.25907524433907,"2"
"170",4.87177634002516,5.63424872286877,"2"
"171",3.46085881778564,4.1146533361352,"1"
"172",2.39794458663377,3.45684904162091,"1"
"173",2.64052913003511,3.77821806040009,"1"
"174",3.64446055747405,4.4765303269861,"2"
"175",2.70327516449003,3.37751820487303,"1"
"176",4.55365849420868,3.80866812304382,"2"
"177",3.86202579511158,3.61512640378526,"1"
"178",3.90325521125811,4.85224447915316,"2"
"179",4.71944556135628,4.61429748704396,"2"
"180",4.48875032564309,4.34289009602058,"2"
"181",3.67898091595632,2.43948523455046,"1"
"182",5.43780476800201,6.26505371877536,"2"
"183",4.87831258149856,3.77101075626305,"2"
"184",4.86548534762456,3.93406877448082,"2"
"185",3.61862699315691,4.7845295513989,"2"
"186",3.79932551852579,4.31501363238728,"2"
"187",5.78958517590704,4.7762903140302,"2"
"188",5.20824302278044,3.79362270266802,"2"
"189",3.48397002241307,3.17800541193951,"1"
"190",3.75542650902193,5.20408334139813,"2"
"191",3.27857473774513,3.71470598239746,"1"
"192",2.76868952510794,2.46627116995332,"1"
"193",3.88152460417373,3.90659249006241,"1"
"194",2.98479100334379,2.91969833634618,"1"
"195",2.54299736835026,3.30242922811767,"1"
"196",4.36961675104681,4.97455223832072,"2"
"197",3.94144245924119,4.37614074317622,"2"
"198",4.64879924820799,4.75580633659553,"2"
"199",4.3088606135758,3.91646125088588,"2"
"200",2.59118745202804,2.49908868351587,"1"
"201",4.64746483258742,3.6749409432992,"2"
"202",3.95175455433412,3.89234013610125,"1"
"203",4.06517945329197,2.51522189452073,"1"
"204",4.16276098164846,3.9103369683045,"2"
"205",4.73929601325782,3.78136531343373,"2"
"206",4.86154011704473,3.82722545381961,"2"
"207",3.39231836202886,3.64406014853688,"1"
"208",4.27617636049716,4.85713512476493,"2"
"209",2.19609996559039,3.16057740994052,"1"
"210",3.50505024105679,2.64498245838232,"1"
"211",6.07221158919007,4.71769538948523,"2"
"212",4.71985451742774,3.55129389907065,"2"
"213",5.15351805562434,3.53470705871454,"2"
"214",4.47890682114926,3.89322596133051,"2"
"215",5.63052142493431,5.60621113593992,"2"
"216",5.25767616553945,4.65915992689982,"2"
"217",4.96227779621296,5.18085904099573,"2"
"218",5.89624815082318,5.2388007714919,"2"
"219",2.50876668974083,2.72476117614929,"1"
"220",4.33270154855933,4.97115575527856,"2"
"221",4.12513169218194,3.16897896316047,"1"
"222",3.83405624304842,5.59678089337113,"2"
"223",5.76757951201414,4.88882851056367,"2"
"224",5.89723402728271,5.20028718524316,"2"
"225",4.54905925476285,5.28589913257917,"2"
"226",1.40532723774195,4.02352293813838,"1"
"227",2.25099372197477,2.44346896989277,"1"
"228",3.9826773937345,4.03052974695129,"2"
"229",2.78130704834766,3.57890853705858,"1"
"230",5.31339713986064,5.42071550649943,"2"
"231",4.10956864042928,4.23862996982317,"2"
"232",5.04362884794416,3.39691666960156,"2"
"233",1.71587776845416,1.83554252463353,"1"
"234",1.86949569185905,4.49399202586404,"1"
"235",3.99836023102034,4.12646398245314,"2"
"236",3.96246025740839,3.31949957072765,"1"
"237",5.34459382057296,5.23607923146345,"2"
"238",4.56004674102828,4.23161447498549,"2"
"239",5.36141710203356,4.43959945206703,"2"
"240",4.29876894946891,4.06767369089667,"2"
"241",3.70540322968341,4.61617586499241,"2"
"242",3.89425710945164,4.0368091946979,"2"
"243",4.57539175105557,4.15719438984503,"2"
"244",6.22486626230511,4.06268148783948,"2"
"245",2.28541289122466,1.38172791284397,"1"
"246",3.96803909537676,4.64567793027452,"2"
"247",2.2132637795355,2.14491746700079,"1"
"248",3.05491756440988,3.58898509212182,"1"
"249",5.5972120161849,5.3464137220713,"2"
"250",2.30216157515825,2.97106003849492,"1"
"251",4.82591520026833,4.78415919266414,"2"
"252",3.18414895499045,3.09999679908781,"1"
"253",4.28809230147114,3.60716366691712,"2"
"254",4.21283236699081,3.52817327208879,"1"
"255",4.68571252514586,4.25053961950493,"2"
"256",3.87854697349876,2.94818933360996,"1"
"257",2.73358702537019,3.78294681019828,"1"
"258",3.34525196831851,3.3900803632369,"1"
"259",4.13769970331183,3.67507112188701,"1"
"260",5.19636414712134,5.4821184538592,"2"
"261",4.04923599830118,3.75951812069048,"1"
"262",3.91042889264878,3.64349275564824,"1"
"263",2.27905665408117,2.02975583087425,"1"
"264",4.74621159802062,3.6147639145867,"2"
"265",4.21812768233529,4.23565421027563,"2"
