"","x","y","kmeans_cluster"
"1",2.0316606786325,1.49165883523822,"1"
"2",1.9155147520684,2.61388712224477,"1"
"3",2.61115731459707,2.82285545694174,"1"
"4",2.20944790288516,2.61643254078661,"1"
"5",1.28503559332337,1.14077208589166,"1"
"6",0.743450229105603,2.3067970795137,"1"
"7",3.52988163570253,3.20135386581973,"1"
"8",3.000516860588,1.72323919138866,"1"
"9",-0.283414213841007,-0.155573517022745,"1"
"10",1.72181739392578,1.3304282564528,"1"
"11",1.52040003643169,1.22748190047978,"1"
"12",2.25227740424924,4.06260304377933,"1"
"13",3.49381883686271,1.55210225873792,"1"
"14",1.75509258321114,0.874019425742748,"1"
"15",0.865821606880602,1.29930540523496,"1"
"16",2.67793555695017,1.49440752420691,"1"
"17",1.92746308554964,2.71867371629064,"1"
"18",4.17342964369825,4.05236422923919,"1"
"19",3.00862496109625,2.01198496574067,"1"
"20",1.39787873128601,2.77389407243527,"1"
"21",2.23906747421486,1.34706902194127,"1"
"22",3.80863905629834,1.94364793339526,"1"
"23",1.34505112938463,3.14370962363573,"1"
"24",-0.0926844601794197,0.0285005070403428,"1"
"25",1.2819420277139,1.25447612585116,"1"
"26",3.30649194938147,2.71207874492743,"1"
"27",0.876203827365958,0.971818083053964,"1"
"28",0.276028117099715,1.45781436425502,"1"
"29",2.34283903947878,2.42211674155396,"1"
"30",0.539669946607054,1.17309083701698,"1"
"31",1.61745873741736,2.30657181344175,"1"
"32",3.45800676359005,3.79919006405924,"1"
"33",0.525982729348088,3.61470041358675,"1"
"34",2.59357635096374,2.86339805714983,"1"
"35",0.876658019942476,0.0297516417677985,"1"
"36",3.50946270222794,2.66022369422939,"1"
"37",2.88225999760249,3.36856443134412,"1"
"38",1.01658084866844,-0.174953689312795,"1"
"39",1.7802431837987,1.14808480804412,"1"
"40",2.63764338469941,1.82519280934209,"1"
"41",1.74151573144425,-0.454905756815081,"1"
"42",0.661649865323909,1.65880093359826,"1"
"43",0.760725956839134,1.93404536915484,"1"
"44",3.25233765874675,2.01158461750304,"1"
"45",0.923971719822308,0.970320098143011,"1"
"46",0.874885729728528,3.50260857294831,"1"
"47",1.99274210171682,1.65135647033587,"1"
"48",3.42993713929766,2.91551325832617,"1"
"49",1.97738593288804,3.5246914790638,"1"
"50",1.56219095909726,1.95354570744922,"1"
"51",1.55604721055232,1.98924219087876,"1"
"52",0.827963958540732,1.39563198098027,"1"
"53",1.17387846401168,0.987579136970189,"1"
"54",1.81055201478432,3.55610077146121,"1"
"55",1.53291665024674,0.715944609095709,"1"
"56",2.06076007811677,0.799290036936062,"1"
"57",1.17691336219322,0.567302735986463,"1"
"58",3.08231210829017,2.49265177566701,"1"
"59",2.71812733448668,2.03072980118589,"1"
"60",0.324698413267371,2.34245385874407,"1"
"61",0.764804402281359,1.98368504670094,"1"
"62",1.76594001926684,0.53973369307541,"1"
"63",1.68401849432791,2.79881205946309,"1"
"64",2.30575416085646,0.851172717819828,"1"
"65",2.74311809028773,4.46534038736845,"1"
"66",2.91347179371824,2.30620703083808,"1"
"67",1.45606655750811,-0.203070646019517,"1"
"68",3.36473202984342,3.19889094168746,"1"
"69",3.7068231706799,2.22723671148105,"1"
"70",0.0717370637969916,1.76105736844961,"1"
"71",1.42453601560226,2.15876925027451,"1"
"72",2.40582442616205,1.82232228641213,"1"
"73",1.03568033242502,1.80779444299835,"1"
"74",4.04936975345412,2.80587449323585,"1"
"75",2.1223333415006,2.61227102212691,"1"
"76",3.26795055079789,1.0493432209173,"1"
"77",1.39764582248635,2.73083427535784,"1"
"78",0.267994219232714,2.18165245230666,"1"
"79",2.27887764014942,2.11437850595611,"1"
"80",3.59092435990093,3.10704874373322,"1"
"81",1.59496577908283,3.07086903408292,"1"
"82",2.83564376870555,1.32924393445493,"1"
"83",1.93794945195942,0.992367662682661,"1"
"84",0.979479602841932,2.81790180276093,"1"
"85",2.43315972649904,4.68688363912525,"1"
"86",1.50738452981851,0.779706860856359,"1"
"87",1.35040418062013,2.75530107597777,"1"
"88",2.28881814553198,1.3827509339817,"1"
"89",2.00606627101235,3.07045388192462,"1"
"90",1.16337092076099,2.94957534208734,"1"
"91",1.59415975690622,3.02396350540401,"1"
"92",2.87653917530456,3.25144551714034,"1"
"93",0.280231483786758,0.798396529050984,"1"
"94",2.73900068518552,2.65692234773153,"1"
"95",3.47544980579298,3.52170933376328,"1"
"96",0.815939215098145,1.7862242817542,"1"
"97",1.68959565989606,2.21404504109394,"1"
"98",4.04447080489185,3.1501403259207,"1"
"99",3.37125860159053,4.59767751413132,"1"
"100",-0.224961211512952,0.843558401478478,"1"
"101",9.47377043064445,8.21331616739662,"2"
"102",7.4216489798594,9.05216389163177,"2"
"103",8.57394887934577,8.05567091560739,"2"
"104",7.33287672410355,10.3129548008916,"2"
"105",7.3074091438827,7.38419165434091,"2"
"106",7.01244802866337,8.48829130426161,"2"
"107",7.04258674707231,8.86829889541767,"2"
"108",9.66158918381908,6.69867025610383,"2"
"109",7.71309232978114,9.06326748504548,"2"
"110",6.70389131904373,9.38673870403791,"2"
"111",8.85897879238368,7.7107241379005,"2"
"112",9.2180695107309,7.58836648092657,"2"
"113",9.44539278211477,7.32174374592578,"2"
"114",8.90406903211826,7.83390085820611,"2"
"115",8.01544214517848,6.93660617474058,"2"
"116",6.36794856610674,9.09462986973496,"2"
"117",8.10369518164882,7.38843143593461,"2"
"118",8.43760352163061,6.61843200715098,"2"
"119",8.22579540979531,6.96439331727928,"2"
"120",6.59038869547637,9.35503608553813,"2"
"121",8.62219915853577,8.84504236220358,"2"
