"","x","y","kmeans_cluster"
"1",2.69554748307934,2.91493930817578,"1"
"2",0.663339799761175,0.804376963628432,"1"
"3",4.0662780855077,2.85010066606771,"1"
"4",-0.0904056486463842,0.547665585564764,"1"
"5",2.98931883691573,2.60286650693763,"1"
"6",1.72662055908724,0.788516768017215,"1"
"7",-0.875107100409173,0.45846782946388,"1"
"8",2.11861680597044,1.19068580184916,"1"
"9",2.57862898152427,2.68032335081213,"1"
"10",1.85786066748253,2.002758064114,"1"
"11",8.52282633916908,7.63810213650622,"2"
"12",7.09494718890427,8.43596167524855,"2"
"13",9.3970913570451,7.29819069385127,"2"
"14",7.9088606529636,6.29846608959623,"2"
"15",6.74801932456167,10.505508348804,"2"
"16",7.13622253152302,7.94934802309756,"2"
"17",6.87398665803421,8.21381607083698,"2"
"18",8.48538593486456,8.59624130743294,"2"
"19",7.37588961020484,7.90656687898074,"2"
"20",7.65099608721726,9.23203115932742,"2"
